insider_name,relationship_to_issuer,shares_bought,trade_date,transaction_type,shares,price_per_share,shares_owned_after_transaction,total_value,avg_book_price
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-400.0,05/05/2021,S,400.0,3321.1125,52165021.0,1328445.0,0.025466202726152454
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-1709.0,05/05/2021,S,1709.0,3322.8964,52163312.0,5678829.947600001,0.10886636085530767
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-4305.0,05/05/2021,S,4305.0,3324.0425,52159007.0,14310002.9625,0.2743534393302388
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-5482.0,05/05/2021,S,5482.0,3327.3233,52153525.0,18240386.3306,0.34974407445326083
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-3200.0,05/05/2021,S,3200.0,3328.2122,52150325.0,10650279.04,0.20422267819040435
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-2636.0,05/05/2021,S,2636.0,3329.8863,52147689.0,8777580.2868,0.16832155854116568
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-2811.0,05/05/2021,S,2811.0,3331.2129,52144878.0,9364039.4619,0.17957735871776323
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-11523.0,05/05/2021,S,11523.0,3332.0803,52133355.0,38395561.296900004,0.7364874425768302
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-1920.0,05/05/2021,S,1920.0,3333.7795,52131435.0,6400856.640000001,0.12278305095572375
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-2200.0,05/05/2021,S,2200.0,3266.4577,52468037.0,7186206.9399999995,0.13696351818917868
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-1179.0,05/05/2021,S,1179.0,3267.3181,52466858.0,3852168.0398999997,0.0734209782468773
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-3228.0,05/05/2021,S,3228.0,3269.2185,52463630.0,10553037.318,0.20114958339710767
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-9965.0,05/05/2021,S,9965.0,3269.9073,52453665.0,32584626.2445,0.6212078077766349
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-11736.0,05/05/2021,S,11736.0,3271.0345,52441929.0,38388860.892000005,0.7320261024723176
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-11325.0,05/05/2021,S,11325.0,3272.0409,52430604.0,37055863.1925,0.7067601813723146
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-5549.0,05/05/2021,S,5549.0,3273.4718,52425055.0,18164495.0182,0.34648499688173906
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-2914.0,05/05/2021,S,2914.0,3274.2258,52422141.0,9541093.9812,0.18200504212905003
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-6872.0,05/05/2021,S,6872.0,3275.4506,52415269.0,22508896.5232,0.42943395984860827
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-9930.0,05/05/2021,S,9930.0,3276.7059,52405339.0,32537689.586999997,0.620885013013655
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-10542.0,05/05/2021,S,10542.0,3277.5973,52394797.0,34552430.7366,0.6594630137912357
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-8257.0,05/05/2021,S,8257.0,3278.5039,52386540.0,27070606.7023,0.5167473687382294
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-3734.0,05/05/2021,S,3734.0,3279.6469,52382806.0,12246201.524600001,0.23378284707772243
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-7561.0,05/05/2021,S,7561.0,3280.6461,52375245.0,24804965.1621,0.47360093804048076
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-5422.0,05/05/2021,S,5422.0,3281.6463,52369823.0,17793086.2386,0.3397583802908786
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-5618.0,05/05/2021,S,5618.0,3282.8549,52364205.0,18443078.828199998,0.35220775008806104
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-2184.0,05/05/2021,S,2184.0,3283.6464,52362021.0,7171483.737600001,0.1369596436623407
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-1192.0,05/05/2021,S,1192.0,3284.5894,52360829.0,3915230.5648,0.07477403699624388
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-2631.0,05/05/2021,S,2631.0,3285.5629,52358198.0,8644315.9899,0.16509957026977895
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-2649.0,05/05/2021,S,2649.0,3287.0025,52355549.0,8707269.6225,0.16631034892786628
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-4533.0,05/05/2021,S,4533.0,3288.3296,52351016.0,14905998.0768,0.2847317820307442
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-8862.0,05/05/2021,S,8862.0,3289.1434,52342154.0,29148388.8108,0.5568817211993224
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-8745.0,05/05/2021,S,8745.0,3290.0155,52333409.0,28771185.5475,0.5497670818176588
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-5147.0,05/05/2021,S,5147.0,3291.073,52328262.0,16939152.731,0.3237094465510817
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-3085.0,05/05/2021,S,3085.0,3292.0452,52325177.0,10155959.442,0.19409316937427656
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-971.0,05/05/2021,S,971.0,3292.787,52324206.0,3197296.1769999997,0.06110548867191601
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-900.0,05/05/2021,S,900.0,3294.022,52323306.0,2964619.8,0.05665964226343037
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-2697.0,05/05/2021,S,2697.0,3295.4896,52320609.0,8887935.4512,0.16987446478690643
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-1911.0,05/05/2021,S,1911.0,3296.611,52318698.0,6299823.620999999,0.12041246938140547
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-1119.0,05/05/2021,S,1119.0,3297.8305,52317579.0,3690272.3295,0.07053599191774527
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-2651.0,05/04/2021,S,2651.0,3342.024,52518782.0,8859705.624,0.1686959462235815
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-2515.0,05/04/2021,S,2515.0,3343.17,52516267.0,8408072.55,0.16010415496592706
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-4500.0,05/04/2021,S,4500.0,3344.214,52511767.0,15048963.0,0.286582681554022
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-3259.0,05/04/2021,S,3259.0,3345.4909,52508508.0,10902954.8431,0.2076416805272776
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-3300.0,05/04/2021,S,3300.0,3346.3824,52505208.0,11043061.92,0.21032317251271532
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-1000.0,05/04/2021,S,1000.0,3347.908,52504208.0,3347908.0,0.0637645653087463
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-5129.0,05/04/2021,S,5129.0,3348.9487,52499079.0,17176757.8823,0.3271820803237329
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-5700.0,05/04/2021,S,5700.0,3350.1965,52493379.0,19096120.05,0.3637814980437819
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-900.0,05/04/2021,S,900.0,3351.15,52492479.0,3016035.0,0.05745651677071681
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-3300.0,05/04/2021,S,3300.0,3353.0279,52489179.0,11064992.07,0.21080520367826672
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-2500.0,05/04/2021,S,2500.0,3354.212,52486679.0,8385530.0,0.15976491863773665
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-4238.0,05/04/2021,S,4238.0,3355.2214,52482441.0,14219428.2932,0.2709368699752361
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-3276.0,05/04/2021,S,3276.0,3356.3913,52479165.0,10995537.898799999,0.20952196740935186
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-3658.0,05/04/2021,S,3658.0,3357.4705,52475507.0,12281627.089,0.23404494384399183
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-770.0,05/04/2021,S,770.0,3358.8744,52474737.0,2586333.288,0.049287208204588054
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-2700.0,05/04/2021,S,2700.0,3360.0044,52472037.0,9072011.879999999,0.17289231367175623
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-300.0,05/04/2021,S,300.0,3361.02,52471737.0,1008306.0,0.019216173461153
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-400.0,05/04/2021,S,400.0,3362.385,52471337.0,1344954.0,0.025632165614533513
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-200.0,05/04/2021,S,200.0,3363.33,52471137.0,672666.0,0.012819733637561542
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-900.0,05/04/2021,S,900.0,3364.99,52470237.0,3028491.0,0.05771826416564499
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-2838.0,05/04/2021,S,2838.0,3307.2581,52627025.0,9385998.4878,0.17834940295029028
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-7200.0,05/04/2021,S,7200.0,3308.5614,52619825.0,23821642.080000002,0.45271230149473135
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-1413.0,05/04/2021,S,1413.0,3309.4237,52618412.0,4676215.6881,0.0888703309423325
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-4193.0,05/04/2021,S,4193.0,3310.4332,52614219.0,13880646.4076,0.2638192996383734
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-2356.0,05/04/2021,S,2356.0,3311.3215,52611863.0,7801473.454,0.14828354308609068
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-1012.0,05/04/2021,S,1012.0,3312.7428,52610851.0,3352495.7136,0.06372251445999229
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-5607.0,05/04/2021,S,5607.0,3313.7686,52605244.0,18580300.5402,0.3532024400495129
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-5015.0,05/04/2021,S,5015.0,3314.8966,52600229.0,16624206.449000001,0.3160481763111716
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-2000.0,05/04/2021,S,2000.0,3316.026,52598229.0,6632052.0,0.12608888409531813
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-4557.0,05/04/2021,S,4557.0,3317.0798,52593672.0,15115932.648599999,0.28740972200229714
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-2659.0,05/04/2021,S,2659.0,3318.1173,52591013.0,8822873.9007,0.16776390864918306
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-2233.0,05/04/2021,S,2233.0,3319.3632,52588780.0,7412138.025599999,0.1409452363336818
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-4781.0,05/04/2021,S,4781.0,3320.3278,52583999.0,15874487.2118,0.3018881696654528
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-1100.0,05/04/2021,S,1100.0,3321.0718,52582899.0,3653178.98,0.06947465905217588
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-2628.0,05/04/2021,S,2628.0,3322.6744,52580271.0,8731988.3232,0.1660696713259618
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-2110.0,05/04/2021,S,2110.0,3323.8584,52578161.0,7013341.224,0.13338886508411735
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-2692.0,05/04/2021,S,2692.0,3325.1332,52575469.0,8951258.5744,0.17025542034441957
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-7419.0,05/04/2021,S,7419.0,3326.3341,52568050.0,24678072.6879,0.46945003072969227
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-5269.0,05/04/2021,S,5269.0,3327.6257,52562781.0,17533259.8133,0.33356796348541756
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-4423.0,05/04/2021,S,4423.0,3328.6091,52558358.0,14722438.0493,0.28011601978319034
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-3749.0,05/04/2021,S,3749.0,3329.6783,52554609.0,12482963.9467,0.2375236765000002
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-7692.0,05/04/2021,S,7692.0,3330.8634,52546917.0,25621001.272800002,0.48758333952874916
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-5800.0,05/04/2021,S,5800.0,3332.1388,52541117.0,19326405.040000003,0.36783392024193173
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-1800.0,05/04/2021,S,1800.0,3333.1256,52539317.0,5999626.08,0.11419307335114387
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-7208.0,05/04/2021,S,7208.0,3334.3596,52532109.0,24034063.996799998,0.45751188091077777
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-4900.0,05/04/2021,S,4900.0,3335.581,52527209.0,16344346.9,0.3111596296692634
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-2075.0,05/04/2021,S,2075.0,3336.5468,52525134.0,6923334.61,0.13180993712457736
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-701.0,05/04/2021,S,701.0,3337.2843,52524433.0,2339436.2942999997,0.04453996284548183
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-700.0,05/04/2021,S,700.0,3339.29,52523733.0,2337503.0,0.04450374842930528
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-2300.0,05/04/2021,S,2300.0,3340.6096,52521433.0,7683402.079999999,0.1462907929416168
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-400.0,05/04/2021,S,400.0,3276.0383,52837353.0,1310415.32,0.024800926723183882
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-4334.0,05/04/2021,S,4334.0,3277.1982,52833019.0,14203376.998799998,0.2688352334891178
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-1567.0,05/04/2021,S,1567.0,3278.3124,52831452.0,5137115.5308,0.0972359330725947
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-6538.0,05/04/2021,S,6538.0,3279.2677,52824914.0,21439852.222599998,0.4058662967742834
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-5856.0,05/04/2021,S,5856.0,3280.4294,52819058.0,19210194.5664,0.3636981667942658
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-7311.0,05/04/2021,S,7311.0,3281.5369,52811747.0,23991316.2759,0.45427992139513956
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-9542.0,05/04/2021,S,9542.0,3282.5143,52802205.0,31321751.4506,0.5931902171623324
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-6564.0,05/04/2021,S,6564.0,3283.5628,52795641.0,21553306.2192,0.4082402601987539
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-7513.0,05/04/2021,S,7513.0,3284.5459,52788128.0,24676793.3467,0.46746861996508005
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-3105.0,05/04/2021,S,3105.0,3285.4347,52785023.0,10201274.7435,0.19326078049639195
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-10848.0,05/04/2021,S,10848.0,3286.6977,52774175.0,35654096.6496,0.6755974233533731
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-9771.0,05/04/2021,S,9771.0,3287.6721,52764404.0,32123844.0891,0.6088165818967651
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-12745.0,05/04/2021,S,12745.0,3288.6611,52751659.0,41913985.7195,0.794552939453525
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-12406.0,05/04/2021,S,12406.0,3289.5315,52739253.0,40809927.789,0.773805571136929
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-14372.0,05/04/2021,S,14372.0,3290.5881,52724881.0,47292332.1732,0.896964227822534
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-8627.0,05/04/2021,S,8627.0,3291.7213,52716254.0,28397679.655100003,0.5386892561656601
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-9149.0,05/04/2021,S,9149.0,3292.7087,52707105.0,30124991.896300003,0.5715546679389809
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-5584.0,05/04/2021,S,5584.0,3293.6536,52701521.0,18391761.7024,0.3489797135532388
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-3637.0,05/04/2021,S,3637.0,3294.6563,52697884.0,11982664.963100001,0.22738417662272742
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-3459.0,05/04/2021,S,3459.0,3295.6399,52694425.0,11399618.4141,0.21633443033300012
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-5589.0,05/04/2021,S,5589.0,3296.7711,52688836.0,18425653.6779,0.3497069792526827
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-5548.0,05/04/2021,S,5548.0,3297.7026,52683288.0,18295654.0248,0.3472762372917954
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-7048.0,05/04/2021,S,7048.0,3298.6649,52676240.0,23248990.215200003,0.44135629678959626
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-5181.0,05/04/2021,S,5181.0,3299.5836,52671059.0,17095142.6316,0.3245642475424692
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-5025.0,05/04/2021,S,5025.0,3300.8199,52666034.0,16586619.9975,0.3149396059991911
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-7851.0,05/04/2021,S,7851.0,3302.0693,52658183.0,25924546.074300002,0.4923175202285275
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-7647.0,05/04/2021,S,7647.0,3303.1811,52650536.0,25259425.8717,0.4797562910223744
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-11638.0,05/04/2021,S,11638.0,3304.1787,52638898.0,38454031.710599996,0.7305250142318708
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-2500.0,05/04/2021,S,2500.0,3305.3804,52636398.0,8263451.0,0.1569911945722426
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-6535.0,05/04/2021,S,6535.0,3306.3244,52629863.0,21606829.954,0.41054315406445197
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-8554.0,05/03/2021,S,8554.0,3446.6167,52941144.0,29482359.2518,0.5568893496483567
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-6393.0,05/03/2021,S,6393.0,3447.6741,52934751.0,22040980.521300003,0.416380168130006
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-5181.0,05/03/2021,S,5181.0,3448.4388,52929570.0,17866361.4228,0.337549717913824
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-6725.0,05/03/2021,S,6725.0,3449.577,52922845.0,23198405.325000003,0.4383438820229714
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-3976.0,05/03/2021,S,3976.0,3450.831,52918869.0,13720504.056,0.25927432530729255
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-3097.0,05/03/2021,S,3097.0,3451.6484,52915772.0,10689755.094800001,0.2020145353789793
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-6387.0,05/03/2021,S,6387.0,3452.991,52909385.0,22054253.517,0.41683065333305236
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-3937.0,05/03/2021,S,3937.0,3454.2339,52905448.0,13599318.864300001,0.2570494982728433
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-6878.0,05/03/2021,S,6878.0,3455.1059,52898570.0,23764218.3802,0.4492412248610879
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-2000.0,05/03/2021,S,2000.0,3456.0045,52896570.0,6912009.0,0.13067026841248874
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-4300.0,05/03/2021,S,4300.0,3457.684,52892270.0,14868041.200000001,0.28110045569985936
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-3300.0,05/03/2021,S,3300.0,3458.1012,52888970.0,11411733.96,0.21576774817131059
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-2000.0,05/03/2021,S,2000.0,3459.2955,52886970.0,6918591.0,0.13081844166909165
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-1959.0,05/03/2021,S,1959.0,3460.8741,52885011.0,6779852.3619,0.128199885633001
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-5483.0,05/03/2021,S,5483.0,3461.9563,52879528.0,18981906.392899998,0.3589651252730546
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-2446.0,05/03/2021,S,2446.0,3463.4261,52877082.0,8471540.240600001,0.1602119466539398
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-700.0,05/03/2021,S,700.0,3464.4057,52876382.0,2425083.9899999998,0.04586327389041103
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-2500.0,05/03/2021,S,2500.0,3465.9772,52873882.0,8664943.0,0.1638794556450385
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-4644.0,05/03/2021,S,4644.0,3466.99,52869238.0,16100701.559999999,0.30453818078482614
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-2664.0,05/03/2021,S,2664.0,3468.091,52866574.0,9238994.424,0.17476060438491817
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-5454.0,05/03/2021,S,5454.0,3469.1218,52861120.0,18920590.297199998,0.35793018190306974
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-1232.0,05/03/2021,S,1232.0,3470.3682,52859888.0,4275493.6224,0.08088351648418173
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-5969.0,05/03/2021,S,5969.0,3471.625,52853919.0,20722129.625,0.3920642029401831
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-2451.0,05/03/2021,S,2451.0,3472.6937,52851468.0,8511572.2587,0.16104703579283738
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-1987.0,05/03/2021,S,1987.0,3473.9332,52849481.0,6902705.2683999995,0.1306106538378305
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-928.0,05/03/2021,S,928.0,3476.06,52848553.0,3225783.68,0.06103825926889617
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-1000.0,05/03/2021,S,1000.0,3476.79,52847553.0,3476790.0,0.06578904419661588
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-1900.0,05/03/2021,S,1900.0,3480.51,52845653.0,6612969.0,0.1251374261568875
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-5900.0,05/03/2021,S,5900.0,3484.6302,52839753.0,20559318.18,0.3890880826032627
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-2000.0,05/04/2021,S,2000.0,3274.2905,52837753.0,6548581.0,0.12393753761633278
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-6904.0,05/03/2021,S,6904.0,3405.2443,53041467.0,23509806.6472,0.4432344725156263
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-10548.0,05/03/2021,S,10548.0,3406.3676,53030919.0,35930365.4448,0.6775361642290226
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-8585.0,05/03/2021,S,8585.0,3407.2797,53022334.0,29251496.2245,0.5516825461606424
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-3334.0,05/03/2021,S,3334.0,3408.299,53019000.0,11363268.866,0.21432446605933722
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-6065.0,05/03/2021,S,6065.0,3409.2804,53012935.0,20677285.626000002,0.39004227224921617
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-3443.0,05/03/2021,S,3443.0,3410.1305,53009492.0,11741079.3115,0.22149013070149776
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-5299.0,05/03/2021,S,5299.0,3411.5675,53004193.0,18077896.1825,0.3410653980242658
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-5658.0,05/03/2021,S,5658.0,3412.6274,52998535.0,19308645.8292,0.36432414271828456
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-6757.0,05/03/2021,S,6757.0,3413.4875,52991778.0,23064935.0375,0.4352549755454516
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-3079.0,05/03/2021,S,3079.0,3414.7347,52988699.0,10513968.1413,0.19841906556905653
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-3222.0,05/03/2021,S,3222.0,3415.5958,52985477.0,11005049.6676,0.20769936010201437
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-1200.0,05/03/2021,S,1200.0,3416.7308,52984277.0,4100076.96,0.07738289908155206
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-1001.0,05/03/2021,S,1001.0,3417.5479,52983276.0,3420965.4479,0.06456689178487189
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-2200.0,05/03/2021,S,2200.0,3424.2383,52981076.0,7533324.26,0.14218896309316179
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-1200.0,05/03/2021,S,1200.0,3426.3367,52979876.0,4111604.04,0.0776069019112087
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-2969.0,05/03/2021,S,2969.0,3427.0354,52976907.0,10174868.1026,0.19206232826314304
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-1051.0,05/03/2021,S,1051.0,3428.6318,52975856.0,3603492.0218,0.06802140246303902
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-1400.0,05/03/2021,S,1400.0,3429.4857,52974456.0,4801279.98,0.09063387040727705
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-996.0,05/03/2021,S,996.0,3430.5701,52973460.0,3416847.8196,0.06450112602801479
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-3110.0,05/03/2021,S,3110.0,3431.8323,52970350.0,10672998.453,0.20149004967873535
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-1301.0,05/03/2021,S,1301.0,3432.9687,52969049.0,4466292.2787,0.08431890628619743
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-1017.0,05/03/2021,S,1017.0,3434.1226,52968032.0,3492502.6842,0.06593604769382408
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-1300.0,05/03/2021,S,1300.0,3434.71,52966732.0,4465123.0,0.08430051905033521
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-221.0,05/03/2021,S,221.0,3435.75,52966511.0,759300.75,0.014335487379940883
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-1500.0,05/03/2021,S,1500.0,3438.298,52965011.0,5157447.0,0.09737460452901633
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-2410.0,05/03/2021,S,2410.0,3440.7602,52962601.0,8292232.082,0.15656768975526714
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-3300.0,05/03/2021,S,3300.0,3441.8221,52959301.0,11358012.93,0.21446682104055717
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-3200.0,05/03/2021,S,3200.0,3442.88,52956101.0,11017216.0,0.2080443195770776
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-2682.0,05/03/2021,S,2682.0,3444.3602,52953419.0,9237774.056400001,0.17445094633832806
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-3721.0,05/03/2021,S,3721.0,3445.3045,52949698.0,12819978.0445,0.2421161692839117
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-1700.0,05/03/2021,S,1700.0,3373.2741,53207569.0,5734565.97,0.10777725947223786
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-2600.0,05/03/2021,S,2600.0,3374.665,53204969.0,8774129.0,0.16491183370485565
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-4633.0,05/03/2021,S,4633.0,3375.507,53200336.0,15638723.931,0.2939591195627035
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-9275.0,05/03/2021,S,9275.0,3376.8047,53191061.0,31319863.5925,0.5888181774095463
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-1188.0,05/03/2021,S,1188.0,3377.5694,53189873.0,4012552.4472,0.07543827839558857
